URL,Size (bytes),Outgoing Links,Content Type
https://www.nytimes.com/sitemap/1992/02/,98686,63,text/html
https://www.nytimes.com/sitemap/1992/10/,99275,65,text/html
https://www.nytimes.com/sitemap/1992/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1992/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1992/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1992/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1992/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1992/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1992/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1992/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1992/08/,99262,65,text/html
https://www.nytimes.com/wirecutter/reviews/best-outdoor-speakers/,379216,272,text/html
https://www.nytimes.com/wirecutter/reviews/sonos-roam-review/,176026,217,text/html
https://www.nytimes.com/wirecutter/blog/apple-music-spatial-audio-review/,144961,217,text/html
https://www.nytimes.com/wirecutter/reviews/best-alexa-speakers/,357399,253,text/html
https://www.nytimes.com/wirecutter/blog/third-party-earbud-tips/,183582,225,text/html
https://www.nytimes.com/wirecutter/reviews/best-bluetooth-audio-receiver-for-your-home-stereo-or-speakers/,238666,230,text/html
https://www.nytimes.com/wirecutter/guides/how-to-set-up-turntable/,160368,216,text/html
https://www.nytimes.com/wirecutter/blog/cheap-record-players/,148363,217,text/html
https://www.nytimes.com/wirecutter/reviews/best-turntable/,328127,250,text/html
https://www.nytimes.com/wirecutter/guides/how-to-clean-airpods-earbuds/,174956,208,text/html
https://www.nytimes.com/wirecutter/reviews/best-dna-test/,493810,354,text/html
https://www.nytimes.com/video/dining/1194817104184/no-knead-bread.html,1048576,105,text/html
https://www.nytimes.com/wirecutter/reviews/best-instant-camera/,431718,274,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-tote-bags/,350325,270,text/html
https://www.nytimes.com/wirecutter/reviews/best-smart-display-for-amazon-alexa-and-google-assistant/,377523,257,text/html
https://www.nytimes.com/sitemap/1923/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1923/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1923/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1923/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1923/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1923/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1923/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1923/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1923/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1923/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1923/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1923/03/,99256,65,text/html
https://www.nytimes.com/sitemap/2014/11/,98981,64,text/html
https://www.nytimes.com/sitemap/2014/01/,99268,65,text/html
https://www.nytimes.com/sitemap/2014/08/,99262,65,text/html
https://www.nytimes.com/sitemap/2014/04/,98962,64,text/html
https://www.nytimes.com/sitemap/2014/06/,98956,64,text/html
https://www.nytimes.com/sitemap/2014/10/,99269,65,text/html
https://www.nytimes.com/sitemap/2014/12/,99281,65,text/html
https://www.nytimes.com/sitemap/2014/02/,98392,62,text/html
https://www.nytimes.com/sitemap/2014/07/,99250,65,text/html
https://www.nytimes.com/sitemap/2014/09/,98986,64,text/html
https://www.nytimes.com/sitemap/2014/03/,99256,65,text/html
https://www.nytimes.com/sitemap/2014/05/,99244,65,text/html
https://www.nytimes.com/wirecutter/blog/theme-park-packing-list/,161566,236,text/html
https://www.nytimes.com/wirecutter/reviews/best-slim-wallet/,341861,284,text/html
https://www.nytimes.com/wirecutter/reviews/best-compression-socks/,355412,274,text/html
https://www.nytimes.com/wirecutter/reviews/best-laptop-tote-bags/,269190,238,text/html
https://www.nytimes.com/wirecutter/reviews/our-favorite-briefcases/,332943,265,text/html
https://www.nytimes.com/wirecutter/reviews/best-fanny-packs/,344958,266,text/html
https://www.nytimes.com/sitemap/1964/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1964/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1964/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1964/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1964/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1964/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1964/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1964/02/,98686,63,text/html
https://www.nytimes.com/sitemap/1964/09/,98986,64,text/html
https://www.nytimes.com/wirecutter/blog/tooge-pet-camera-review/,121473,202,text/html
https://www.nytimes.com/wirecutter/money/spending-our-first-paychecks/,252662,253,text/html
https://www.nytimes.com/wirecutter/blog/staff-picks/,164201,227,text/html
https://www.nytimes.com/wirecutter/reviews/best-hdmi-cables/,255175,247,text/html
https://www.nytimes.com/wirecutter/blog/essential-oils-terrible-bug-repellents/,159028,226,text/html
https://www.nytimes.com/wirecutter/lists/most-popular-valentines-gifts/,240272,295,text/html
https://www.nytimes.com/wirecutter/blog/do-bug-zappers-work/,151226,225,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-speaker-cable/,212870,240,text/html
https://www.nytimes.com/wirecutter/blog/best-antivirus/,151116,241,text/html
https://www.nytimes.com/wirecutter/lists/most-popular-gifts/,639562,614,text/html
https://www.nytimes.com/wirecutter/blog/worst-things-for-most-people/amp/,104930,82,text/html
https://www.nytimes.com/wirecutter/reviews/best-bottle-warmers/,314412,259,text/html
https://www.nytimes.com/sitemap/1952/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1952/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1952/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1952/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1952/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1952/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1952/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1952/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1952/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1952/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1952/02/,98686,63,text/html
https://www.nytimes.com/sitemap/1952/10/,99269,65,text/html
https://www.nytimes.com/wirecutter/reviews/best-fireproof-document-safe/amp/,225664,91,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-usb-3-0-thumb-drive/,306636,236,text/html
https://www.nytimes.com/wirecutter/reviews/the-best-external-blu-ray-drive/,312447,258,text/html
https://www.nytimes.com/wirecutter/guides/how-to-securely-wipe-your-computer-devices/,176291,227,text/html
https://www.nytimes.com/interactive/2019/12/19/opinion/location-tracking-cell-phone.html,231471,73,text/html
https://www.nytimes.com/wirecutter/reviews/best-portable-generator/amp/,232359,96,text/html
https://www.nytimes.com/wirecutter/blog/7-simple-ways-to-protect-your-digital-privacy/,157486,243,text/html
https://www.nytimes.com/2015/06/24/opinion/ending-the-rikers-nightmare.html,246208,46,text/html
https://www.nytimes.com/2014/08/06/opinion/a-culture-of-violence-at-rikers-island.html,226420,43,text/html
https://www.nytimes.com/2018/02/14/nyregion/rikers-close-nyc-bronx-jail.html,248363,43,text/html
https://www.nytimes.com/2018/02/14/nyregion/rikers-island-jail-closing-timeline.html,319272,46,text/html
https://www.nytimes.com/interactive/2017/06/22/nyregion/rikers-island-plan-de-blasio.html,90085,34,text/html
https://www.nytimes.com/sitemap/1995/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1995/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1995/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1995/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1995/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1995/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1995/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1995/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1995/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1995/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1995/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1995/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1870/01/,99268,65,text/html
https://www.nytimes.com/sitemap/2018/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1859/05/,97778,60,text/html
https://www.nytimes.com/sitemap/1859/07/,97490,59,text/html
https://www.nytimes.com/sitemap/1859/09/,97812,60,text/html
https://www.nytimes.com/sitemap/1859/11/,97807,60,text/html
https://www.nytimes.com/sitemap/1859/01/,97802,60,text/html
https://www.nytimes.com/sitemap/1859/03/,98082,61,text/html
https://www.nytimes.com/sitemap/1859/06/,97782,60,text/html
https://www.nytimes.com/sitemap/1859/08/,98088,61,text/html
https://www.nytimes.com/sitemap/1859/10/,97803,60,text/html
https://www.nytimes.com/sitemap/1859/02/,97218,58,text/html
https://www.nytimes.com/sitemap/1859/12/,98101,61,text/html
https://www.nytimes.com/sitemap/1859/04/,97788,60,text/html
https://www.nytimes.com/wirecutter/blog/how-to-watch-olympics-hdr/,123571,210,text/html
https://www.nytimes.com/wirecutter/blog/jamelle-bouie-cameras/,146190,211,text/html
https://www.nytimes.com/wirecutter/reviews/best-indoor-hdtv-antenna/,339412,241,text/html
https://www.nytimes.com/wirecutter/reviews/best-point-and-shoot-camera/,492083,299,text/html
https://www.nytimes.com/sitemap/2010/08/,99262,65,text/html
https://www.nytimes.com/sitemap/2010/04/,98962,64,text/html
https://www.nytimes.com/sitemap/2010/06/,98956,64,text/html
https://www.nytimes.com/sitemap/2010/10/,99269,65,text/html
https://www.nytimes.com/sitemap/2010/12/,99275,65,text/html
https://www.nytimes.com/sitemap/2010/02/,98392,62,text/html
https://www.nytimes.com/sitemap/2010/07/,99250,65,text/html
https://www.nytimes.com/sitemap/2010/09/,98986,64,text/html
https://www.nytimes.com/sitemap/2010/03/,99256,65,text/html
https://www.nytimes.com/sitemap/2010/05/,99244,65,text/html
https://www.nytimes.com/sitemap/2010/11/,98981,64,text/html
https://www.nytimes.com/sitemap/2010/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1902/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1902/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1902/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1902/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1902/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1902/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1902/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1902/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1902/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1902/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1902/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1902/01/,99268,65,text/html
https://www.nytimes.com/2016/11/11/sports/football/nfl-tv-ratings-shorter-games-fewer-commercials.html,273060,46,text/html
https://www.nytimes.com/2016/04/06/sports/football/nfl-will-stream-thursday-games-on-twitter.html,328801,51,text/html
https://www.nytimes.com/sitemap/1889/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1889/03/,99262,65,text/html
https://www.nytimes.com/sitemap/1889/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1889/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1889/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1889/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1889/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1889/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1889/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1889/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1889/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1889/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1955/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1955/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1955/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1955/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1955/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1955/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1955/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1955/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1955/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1955/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1955/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1955/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1893/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1893/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1893/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1893/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1893/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1893/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1893/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1893/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1893/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1893/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1893/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1893/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1861/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1861/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1861/07/,98958,64,text/html
https://www.nytimes.com/sitemap/1861/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1861/02/,97218,58,text/html
https://www.nytimes.com/sitemap/1861/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1861/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1861/04/,98376,62,text/html
https://www.nytimes.com/sitemap/1861/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1861/01/,97802,60,text/html
https://www.nytimes.com/sitemap/1861/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1861/03/,97788,60,text/html
https://www.nytimes.com/sitemap/1982/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1982/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1857/09/,97812,60,text/html
https://www.nytimes.com/sitemap/1857/07/,98076,61,text/html
https://www.nytimes.com/sitemap/1857/05/,97776,60,text/html
https://www.nytimes.com/sitemap/1857/03/,97790,60,text/html
https://www.nytimes.com/sitemap/2005/11/,98981,64,text/html
https://www.nytimes.com/sitemap/2005/03/,99262,65,text/html
https://www.nytimes.com/sitemap/2005/01/,99268,65,text/html
https://www.nytimes.com/sitemap/2005/08/,99262,65,text/html
https://www.nytimes.com/sitemap/2005/06/,98956,64,text/html
https://www.nytimes.com/sitemap/2005/10/,99269,65,text/html
https://www.nytimes.com/sitemap/2005/04/,98962,64,text/html
https://www.nytimes.com/sitemap/2005/02/,98392,62,text/html
https://www.nytimes.com/sitemap/2005/12/,99275,65,text/html
https://www.nytimes.com/sitemap/2005/07/,99250,65,text/html
https://www.nytimes.com/sitemap/2005/05/,99244,65,text/html
https://www.nytimes.com/sitemap/2005/09/,98986,64,text/html
https://www.nytimes.com/wirecutter/money/mothers-day-deals/,173013,220,text/html
https://www.nytimes.com/wirecutter/gifts/best-high-school-graduation-gifts/,252202,265,text/html
https://www.nytimes.com/wirecutter/gifts/gifts-for-college-graduates/,316271,303,text/html
https://www.nytimes.com/wirecutter/gifts/mothers-day/,140234,202,text/html
https://www.nytimes.com/wirecutter/reviews/best-artificial-christmas-tree/amp/,262404,102,text/html
https://www.nytimes.com/2019/12/07/realestate/are-live-christmas-trees-really-fire-hazards.html,315965,50,text/html
https://www.nytimes.com/2018/11/26/business/energy-environment/fake-christmas-tree-vs-real-tree.html,399458,56,text/html
https://www.nytimes.com/sitemap/1989/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1989/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1989/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1989/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1989/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1949/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1949/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1949/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1949/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1949/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1949/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1949/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1949/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1949/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1949/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1949/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1949/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1856/10/,98095,61,text/html
https://www.nytimes.com/sitemap/1856/12/,98101,61,text/html
https://www.nytimes.com/sitemap/1856/06/,97490,59,text/html
https://www.nytimes.com/sitemap/1856/08/,97794,60,text/html
https://www.nytimes.com/sitemap/1856/02/,97512,59,text/html
https://www.nytimes.com/sitemap/1856/04/,97794,60,text/html
https://www.nytimes.com/sitemap/1856/11/,97515,59,text/html
https://www.nytimes.com/sitemap/1856/01/,98094,61,text/html
https://www.nytimes.com/sitemap/1856/07/,98076,61,text/html
https://www.nytimes.com/sitemap/1856/09/,97812,60,text/html
https://www.nytimes.com/sitemap/1856/03/,97790,60,text/html
https://www.nytimes.com/sitemap/1856/05/,98070,61,text/html
https://www.nytimes.com/sitemap/2016/10/,99269,65,text/html
https://www.nytimes.com/sitemap/2016/12/,99275,65,text/html
https://www.nytimes.com/sitemap/2016/02/,98686,63,text/html
https://www.nytimes.com/sitemap/2016/04/,98962,64,text/html
https://www.nytimes.com/sitemap/2016/05/,99244,65,text/html
https://www.nytimes.com/sitemap/2016/07/,99250,65,text/html
https://www.nytimes.com/sitemap/2016/09/,98986,64,text/html
https://www.nytimes.com/sitemap/2016/11/,98981,64,text/html
https://www.nytimes.com/sitemap/2016/01/,99268,65,text/html
https://www.nytimes.com/sitemap/2016/03/,99256,65,text/html
https://www.nytimes.com/sitemap/2016/06/,98956,64,text/html
https://www.nytimes.com/sitemap/2016/08/,99262,65,text/html
https://www.nytimes.com/sitemap/2009/09/,98986,64,text/html
https://www.nytimes.com/sitemap/2009/10/,99269,65,text/html
https://www.nytimes.com/sitemap/2009/04/,98962,64,text/html
https://www.nytimes.com/sitemap/2009/12/,99275,65,text/html
https://www.nytimes.com/sitemap/2009/02/,98392,62,text/html
https://www.nytimes.com/sitemap/2009/08/,99262,65,text/html
https://www.nytimes.com/sitemap/2009/06/,98956,64,text/html
https://www.nytimes.com/sitemap/2009/11/,98981,64,text/html
https://www.nytimes.com/sitemap/2009/03/,99256,65,text/html
https://www.nytimes.com/2021/09/07/world/americas/el-salvador-bitcoin.html,441838,67,text/html
https://www.nytimes.com/es/2021/09/06/espanol/consejos-financieros-para-parejas-como-ser-mas-equitativos-en-casa.html,473177,63,text/html
https://www.nytimes.com/es/2021/09/03/espanol/facebook-moderacion-accenture.html,579927,66,text/html
https://www.nytimes.com/es/2021/09/02/espanol/periodistas-afganos.html,341048,54,text/html
https://www.nytimes.com/es/2021/09/08/espanol/prosperidad-comun-china.html,516914,81,text/html
https://www.nytimes.com/2021/09/07/world/asia/china-xi-common-prosperity.html,485642,80,text/html
https://www.nytimes.com/2021/09/05/us/politics/cryptocurrency-explainer.html,405305,54,text/html
https://www.nytimes.com/2021/09/08/business/alternative-fish-cultivated-seafood.html,444111,59,text/html
https://www.nytimes.com/2021/09/06/technology/freedom-phone-smartphone-conservatives.html,448679,64,text/html
https://www.nytimes.com/es/2021/09/13/espanol/pescado-origen-vegetal.html,438990,58,text/html
https://www.nytimes.com/es/2021/09/07/espanol/criptomoneda-explicacion.html,421493,55,text/html
https://www.nytimes.com/2021/09/02/business/media/afghanistan-new-york-times-workers.html,339848,67,text/html
https://www.nytimes.com/2021/08/31/technology/facebook-accenture-content-moderation.html,568406,67,text/html
https://www.nytimes.com/es/2021/09/07/espanol/bitcoin-el-salvador.html,439505,69,text/html
https://www.nytimes.com/es/2021/09/10/espanol/freedom-phone-telefono-conservadores.html,440168,65,text/html
https://www.nytimes.com/2021/08/27/your-money/money-relationships-marriage.html,422429,58,text/html
https://www.nytimes.com/sitemap/1919/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1919/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1919/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1919/02/,98392,62,text/html
https://www.nytimes.com/sitemap/1919/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1919/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1919/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1919/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1919/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1919/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1919/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1919/11/,98981,64,text/html
https://www.nytimes.com/2021/09/05/opinion/ku-kluxism-trumpism.html,383376,50,text/html
https://www.nytimes.com/2021/08/29/opinion/ron-desantis-covid-death.html,389295,57,text/html
https://www.nytimes.com/2021/08/26/opinion/homophobia-lgbt-hip-hop.html,394339,57,text/html
https://www.nytimes.com/2021/08/18/opinion/united-states-classrooms-conflicts.html,390861,57,text/html
https://www.nytimes.com/2021/08/11/opinion/biden-infrastructure-plan-race.html,371414,57,text/html
https://www.nytimes.com/2021/08/22/opinion/black-population-american-cities.html,400033,64,text/html
https://www.nytimes.com/2021/08/15/opinion/united-states-census-white.html,379687,55,text/html
https://www.nytimes.com/2021/09/08/opinion/sept-11-anniversary.html,378354,52,text/html
https://www.nytimes.com/2021/09/12/opinion/advocacy-poverty-journalism.html,373387,51,text/html
https://www.nytimes.com/sitemap/1864/02/,98686,63,text/html
https://www.nytimes.com/sitemap/1864/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1864/10/,99269,65,text/html
https://www.nytimes.com/sitemap/1864/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1864/04/,98962,64,text/html
https://www.nytimes.com/interactive/2020/05/20/science/coronavirus-vaccine-development.html,246990,55,text/html
https://www.nytimes.com/1959/02/08/archives/if-the-worlds-to-know-us-better-what-are-for-by-arthur-larson-173.html,181257,40,text/html
https://www.nytimes.com/2020/08/01/world/asia/coronavirus-vaccine-india.html,585141,76,text/html
https://www.nytimes.com/2020/08/02/us/politics/coronavirus-vaccine.html,925382,90,text/html
https://www.nytimes.com/2018/09/04/books/review/21-lessons-for-the-21st-century-yuval-noah-harari.html,313140,52,text/html
https://www.nytimes.com/2020/09/18/business/coronavirus-covid-vaccine-cold-frozen-logistics.html,477414,75,text/html
https://www.nytimes.com/1971/04/25/archives/promises-to-keep-my-years-in-public-life-19411969-by-chester-bowles.html,259558,40,text/html
https://www.nytimes.com/1968/07/21/archives/do-you-sleep-in-the-nude-by-rex-reed-276-pp-new-york-new-american.html,196238,40,text/html
https://www.nytimes.com/1952/10/19/archives/life-in-the-barn-was-very-good-charlottes-web-by-e-b-white.html,180155,40,text/html
https://www.nytimes.com/1913/01/12/archives/truth-about-gissing-a-humorless-prig-a-snob-most-shamefully-timid.html,180072,40,text/html
https://www.nytimes.com/2000/03/12/books/money-talks-in-pakistan.html,242530,45,text/html
https://www.nytimes.com/2014/08/10/books/review/haruki-murakamis-colorless-tsukuru-tazaki-and-his-years-of-pilgrimage.html,350895,47,text/html
https://www.nytimes.com/1950/05/07/archives/like-looking-into-chapmans-homer.html?timespast,178054,41,text/html
https://www.nytimes.com/1974/09/22/archives/m-c-higgins-the-great-by-virginia-hamilton-278-pp-new-york.html,201497,40,text/html
https://www.nytimes.com/1987/09/13/books/jaunted-by-their-nightmares.html,290466,46,text/html
https://www.nytimes.com/wirecutter/gifts/valentines-gifts-breakup/,182791,238,text/html
https://www.nytimes.com/wirecutter/gifts/gifts-for-new-relationship/,175739,229,text/html
https://www.nytimes.com/by/matt-phillips,249896,52,text/html
https://www.nytimes.com/sitemap/1880/04/,98962,64,text/html
https://www.nytimes.com/sitemap/1880/12/,99275,65,text/html
https://www.nytimes.com/sitemap/1880/02/,98686,63,text/html
https://www.nytimes.com/sitemap/1880/08/,99262,65,text/html
https://www.nytimes.com/sitemap/1880/06/,98956,64,text/html
https://www.nytimes.com/sitemap/1880/11/,98981,64,text/html
https://www.nytimes.com/sitemap/1880/09/,98986,64,text/html
https://www.nytimes.com/sitemap/1880/03/,99256,65,text/html
https://www.nytimes.com/sitemap/1880/01/,99268,65,text/html
https://www.nytimes.com/sitemap/1880/07/,99250,65,text/html
https://www.nytimes.com/sitemap/1880/05/,99244,65,text/html
https://www.nytimes.com/sitemap/1880/10/,99269,65,text/html
https://www.nytimes.com/2020/11/21/us/politics/coronavirus-vaccine.html,785707,79,text/html
https://www.nytimes.com/2020/12/04/health/covid-vaccine-blood-test.html,432949,69,text/html
https://www.nytimes.com/2020/11/18/health/pfizer-covid-vaccine.html,385157,72,text/html
https://www.nytimes.com/es/2021/02/04/espanol/vacuna-eficacia-efectividad.html,407573,77,text/html
https://www.nytimes.com/2020/11/16/health/Covid-moderna-vaccine.html,520941,78,text/html
https://www.nytimes.com/live/2021/05/12/world/covid-vaccine-coronavirus-cases?action=click&pgtype=Article&module&state=default&region=header&context=breakout_link_back_to_briefing,1048576,169,text/html
https://www.nytimes.com/2016/07/19/books/review-in-megan-abbotts-you-will-know-me-gymnast-girl-and-cute-dead-guy.html,353501,51,text/html
https://www.nytimes.com/2017/04/24/books/review-paula-hawkins-into-the-water.html,329514,47,text/html
https://www.nytimes.com/2018/07/16/books/review/megan-abbott-give-me-your-hand.html,282524,52,text/html
https://www.nytimes.com/2020/09/18/books/national-book-awards-long-list-nominees-2020.html,504620,114,text/html
https://www.nytimes.com/2020/07/17/books/review/blacktop-wasteland-s-a-cosby.html,275803,53,text/html
https://www.nytimes.com/interactive/2021/books/summer-reading.html,178762,61,text/html
https://www.nytimes.com/2015/06/27/us/supreme-court-same-sex-marriage.html,696067,65,text/html
https://www.nytimes.com/2020/04/27/books/review-end-of-october-lawrence-wright.html,365425,55,text/html
https://www.nytimes.com/2015/01/05/books/the-girl-on-the-train-by-paula-hawkins.html,317489,47,text/html
https://www.nytimes.com/2021/09/08/style/willy-chavarria-calvin-klein.html,422099,45,text/html
https://www.nytimes.com/by/guy-trebay,264126,54,text/html
https://www.nytimes.com/1996/07/28/nyregion/l-astor-place-stylists-weren-t-forced-out-865583.html,191457,40,text/html
https://www.nytimes.com/2020/12/29/business/china-coronavirus-vaccine.html,501464,79,text/html
https://www.nytimes.com/live/2021/01/12/world/covid-19-coronavirus,1048576,176,text/html
https://www.nytimes.com/2021/01/11/world/indonesia-gives-emergency-approval-to-a-vaccine-from-a-chinese-company.html,288098,48,text/html
https://www.nytimes.com/2021/01/15/business/china-gdp-growth.html,442455,50,text/html
https://www.nytimes.com/by/ernesto-londono,264227,53,text/html
https://www.nytimes.com/2020/03/16/business/economy/coronavirus-us-economy-shutdown.html,432449,56,text/html
https://www.nytimes.com/2021/09/06/business/economy/unemployment-benefits.html,408961,57,text/html
https://www.nytimes.com/by/ben-casselman,384344,55,text/html
https://www.nytimes.com/2021/09/08/us/politics/vast-expansion-aid-food-insecurity.html,439825,59,text/html
https://www.nytimes.com/2020/03/27/us/politics/coronavirus-house-voting.html,430800,57,text/html
https://www.nytimes.com/2021/06/21/upshot/medicaid-enrollment-surpassed-80-million-a-record-during-the-pandemic.html,335895,48,text/html
https://www.nytimes.com/2021/06/25/your-money/child-tax-credit.html,391700,53,text/html
