URL,Status
https://www.nytimes.com/wirecutter/home-garden/smart-home/,200
https://www.nytimes.com/wirecutter/kitchen-dining/entertaining/,200
https://www.nytimes.com/sitemap/1859/,200
https://www.nytimes.com/sitemap/1891/,200
https://www.nytimes.com/sitemap/1920/,200
https://www.nytimes.com/sitemap/1858/,200
https://www.nytimes.com/sitemap/1979/,200
https://www.nytimes.com/sitemap/1967/,200
https://www.nytimes.com/sitemap/1955/,200
https://www.nytimes.com/sitemap/1943/,200
https://www.nytimes.com/sitemap/1931/,200
https://www.nytimes.com/sitemap/1890/,200
https://www.nytimes.com/sitemap/1869/,200
https://www.nytimes.com/sitemap/1857/,200
https://www.nytimes.com/sitemap/1978/,200
https://www.nytimes.com/sitemap/1966/,200
https://www.nytimes.com/sitemap/1954/,200
https://www.nytimes.com/sitemap/2009/,200
https://www.nytimes.com/sitemap/1942/,200
https://www.nytimes.com/sitemap/1930/,200
https://www.nytimes.com/by/charles-m-blow,200
https://www.nytimes.com/2021/09/15/opinion/democrats-black-latino-men.amp.html,302
https://www.nytimes.com/2020/11/04/opinion/election-2020-exit-polls.html,200
https://www.nytimes.com/2021/08/26/books/september-books.html,200
https://www.nytimes.com/section/books/review,200
https://www.nytimes.com/2021/01/25/books/great-book-reviews.html,200
https://www.nytimes.com/2021/05/19/books/summer-books.html,200
https://www.nytimes.com/2021/09/14/books/review/hurts-so-good-leigh-cowart.amp.html,302
https://www.nytimes.com/column/book-review-podcast,200
https://www.nytimes.com/by/benoit-denizet-lewis,200
https://www.nytimes.com/column/wordplay,200
https://www.nytimes.com/subscription/games/gift,200
https://www.nytimes.com/crosswords/apps,200
https://www.nytimes.com/subscription/games?campaignId=9W9LL,200
https://www.nytimes.com/puzzles/leaderboards,401
https://www.nytimes.com/puzzles/submissions/crossword,200
https://www.nytimes.com/guides/crosswords/how-to-solve-a-crossword-puzzle,200
https://www.nytimes.com/puzzles/stats,200
https://www.nytimes.com/crosswords/game/mini,200
https://www.nytimes.com/puzzles/sudoku,200
https://www.nytimes.com/games-assets/v2/metadata/tls-apple-touch-icon.png?v=v7.26.1,200
https://www.nytimes.com/crosswords/archive,200
https://www.nytimes.com/subscription/games?campaignId=4QHQ8,200
https://www.nytimes.com/crosswords/game/daily,403
https://www.nytimes.com/interactive/2021/uri/embeddedinteractive/d64bca73-5c72-578b-8800-c814f7cd4928,200
https://www.nytimes.com/live/2021/09/15/business/economy-stock-market-news/,301
https://www.nytimes.com/newsletters/regilite/button?product=WIN&theme=Transparent&landing=true&addSlot=true&app=newsletter&sourceApp=nyt-v5&title=With%20Interest,200
https://www.nytimes.com/2021/09/14/upshot/biden-jerome-powell-fed.html,200
https://www.nytimes.com/international/section/business,200
https://www.nytimes.com/2021/09/15/business/walmart-self-driving-delivery-ford.html,200
https://www.nytimes.com/2021/09/14/us/house-bill-global-tax.html,200
https://www.nytimes.com/2021/09/15/business/kansas-city-southern-canadian-pacific-merger.html,200
https://www.nytimes.com/by/vanessa-barbara,200
https://www.nytimes.com/2021/09/15/opinion/bolsonaro-brazil-independence-day.amp.html,302
https://www.nytimes.com/2021/09/06/us/alex-murdaugh-murders-law-firm.html,200
https://www.nytimes.com/2021/06/23/us/murdaugh-murder-south-carolina.html?action=click&module=RelatedLinks&pgtype=Article,200
https://www.nytimes.com/by/nicholas-bogel-burroughs,200
https://www.nytimes.com/2021/09/15/us/murdaugh-murders.amp.html,302
https://www.nytimes.com/2019/08/10/nyregion/jeffrey-epstein-suicide.html,200
https://www.nytimes.com/2021/08/09/nyregion/virginia-giuffre-prince-andrew.html,200
https://www.nytimes.com/2019/11/20/world/europe/prince-andrew-quits-epstein.html,200
https://www.nytimes.com/2021/09/15/nyregion/prince-andrew-epstein-lawsuit.amp.html,302
https://www.nytimes.com/2020/07/02/nyregion/ghislaine-maxwell-arrest-jeffrey-epstein.html,200
https://www.nytimes.com/by/benjamin-weiser,200
https://www.nytimes.com/section/health/policy,200
https://www.nytimes.com/live/2021/09/12/world/covid-delta-variant-vaccine/vaccines-kids-october-available,200
https://www.nytimes.com/2021/09/12/health/afghanistan-health-taliban.html,200
https://www.nytimes.com/section/sports/golf,200
https://www.nytimes.com/section/sports/football,200
https://www.nytimes.com/section/sports/ncaabasketball,200
https://www.nytimes.com/section/sports/baseball,200
https://www.nytimes.com/section/sports/hockey,200
https://www.nytimes.com/section/sports/basketball,200
https://www.nytimes.com/section/sports/ncaafootball,200
https://www.nytimes.com/section/sports/tennis,200
https://www.nytimes.com/games-assets/v2/metadata/sb-apple-touch-icon.png?v=v7.26.1,200
https://www.nytimes.com/live/2021/09/13/world/covid-delta-variant-vaccine/fauci-vaccine-air-travel,200
https://www.nytimes.com/2021/09/08/travel/gallipoli-turkey-WWI-park.html,200
https://www.nytimes.com/interactive/2021/09/03/travel/world-through-a-lens.html,200
https://www.nytimes.com/article/coronavirus-travel-restrictions.html,200
https://www.nytimes.com/section/realestate/mortgage-calculator,200
https://www.nytimes.com/section/realestate/the-high-end,200
